2025-10-24 14:54:21 | INFO     | SYSTEM          | ============================================================
2025-10-27 17:57:26 | INFO     | STT             | STT Result: 'shut down oh down' (duration: 6.6s)
2025-10-27 17:57:26 | INFO     | USER            | User Command: 'shut down oh down'
2025-10-27 17:57:26 | DEBUG    | NLP             | Parsed Intent: {'intent': 'unknown', 'original_text': 'shut down oh down', 'confidence': 0.0}
2025-10-27 17:57:26 | WARNING  | NLP             | Unknown intent: shut down oh down
2025-10-27 17:57:37 | INFO     | WAKE            | Wake word detected - Activating
2025-10-27 17:57:44 | INFO     | STT             | STT Result: 'shut down space' (duration: 6.1s)
2025-10-27 17:57:44 | INFO     | USER            | User Command: 'shut down space'
2025-10-27 17:57:44 | DEBUG    | NLP             | Parsed Intent: {'intent': 'unknown', 'original_text': 'shut down space', 'confidence': 0.0}
2025-10-27 17:57:44 | WARNING  | NLP             | Unknown intent: shut down space
2025-10-27 17:57:55 | INFO     | SYSTEM          | System Event: Keyboard interrupt - User terminated
2025-10-27 17:57:55 | INFO     | SYSTEM          | System Event: DeskAI shutting down
2025-10-27 17:57:55 | INFO     | SYSTEM          | System Event: DeskAI shutdown complete
2025-10-27 17:57:55 | INFO     | SYSTEM          | ============================================================
2025-10-27 17:57:55 | INFO     | SYSTEM          | Session ended at: 2025-10-27 17:57:55
2025-10-27 17:57:55 | INFO     | SYSTEM          | ============================================================
2025-10-27 20:10:11 | INFO     | SYSTEM          | ============================================================
2025-10-27 20:10:11 | INFO     | SYSTEM          | DeskAI Logging System Initialized
2025-10-27 20:10:11 | INFO     | SYSTEM          | Session started at: 2025-10-27 20:10:11
2025-10-27 20:10:11 | INFO     | SYSTEM          | ============================================================
2025-10-27 20:10:11 | INFO     | SYSTEM          | System Event: DeskAI Starting Up
2025-10-27 20:10:11 | INFO     | INIT            | TTS Engine initialized
2025-10-27 20:10:12 | INFO     | INIT            | STT Engine initialized
2025-10-27 20:10:12 | INFO     | INIT            | NLP Engine initialized
2025-10-27 20:10:13 | INFO     | INIT            | Command Mapper initialized
2025-10-27 20:10:13 | INFO     | INIT            | Execution Engine initialized
2025-10-27 20:10:13 | INFO     | INIT            | Wake Word Listener initialized: 'desk'
2025-10-27 20:10:13 | INFO     | SYSTEM          | System Event: All modules initialized successfully
2025-10-27 20:10:13 | INFO     | SYSTEM          | System Event: DeskAI started - Listening for wake word
2025-10-27 20:10:25 | INFO     | WAKE            | Wake word detected - Activating
2025-10-27 20:10:33 | INFO     | STT             | STT Result: 'open spot' (duration: 7.6s)
2025-10-27 20:10:33 | INFO     | USER            | User Command: 'open spot'
2025-10-27 20:10:33 | DEBUG    | NLP             | Parsed Intent: {'intent': 'open_app', 'confidence': 0.8, 'target': 'spot'}
2025-10-27 20:10:33 | INFO     | EXECUTION       | Execution SUCCESS: [app] Opening spotify
2025-10-27 20:10:33 | INFO     | TTS             | TTS Output: 'Opening spotify'
2025-10-27 20:10:47 | INFO     | SYSTEM          | System Event: Keyboard interrupt - User terminated
2025-10-27 20:10:47 | INFO     | SYSTEM          | System Event: DeskAI shutting down
2025-10-27 20:10:48 | INFO     | SYSTEM          | System Event: DeskAI shutdown complete
2025-10-27 20:10:48 | INFO     | SYSTEM          | ============================================================
2025-10-27 20:10:48 | INFO     | SYSTEM          | Session ended at: 2025-10-27 20:10:48
2025-10-27 20:10:48 | INFO     | SYSTEM          | ============================================================
2025-10-27 20:12:52 | INFO     | SYSTEM          | ============================================================
2025-10-27 20:12:52 | INFO     | SYSTEM          | DeskAI Logging System Initialized
2025-10-27 20:12:52 | INFO     | SYSTEM          | Session started at: 2025-10-27 20:12:52
2025-10-27 20:12:52 | INFO     | SYSTEM          | ============================================================
2025-10-27 20:12:52 | INFO     | SYSTEM          | System Event: DeskAI Starting Up (UI Mode)
2025-10-27 20:12:52 | INFO     | INIT            | TTS Engine initialized
2025-10-27 20:12:53 | INFO     | INIT            | STT Engine initialized
2025-10-27 20:12:53 | INFO     | INIT            | NLP Engine initialized
2025-10-27 20:12:54 | INFO     | INIT            | Command Mapper initialized
2025-10-27 20:12:54 | INFO     | INIT            | Execution Engine initialized
2025-10-27 20:12:54 | INFO     | INIT            | Wake Word Listener initialized: 'desk'
2025-10-27 20:12:54 | INFO     | SYSTEM          | System Event: All modules initialized successfully
2025-10-27 20:12:54 | INFO     | SYSTEM          | System Event: DeskAI started - Listening for wake word
2025-10-27 20:15:11 | INFO     | SYSTEM          | System Event: DeskAI shutting down
2025-10-27 20:15:11 | INFO     | SYSTEM          | System Event: DeskAI shutdown complete
2025-10-27 20:15:11 | INFO     | SYSTEM          | ============================================================
2025-10-27 20:15:11 | INFO     | SYSTEM          | Session ended at: 2025-10-27 20:15:11
2025-10-27 20:15:11 | INFO     | SYSTEM          | ============================================================
2025-10-29 14:16:54 | INFO     | SYSTEM          | ============================================================
2025-10-29 14:16:54 | INFO     | SYSTEM          | DeskAI Logging System Initialized
2025-10-29 14:16:54 | INFO     | SYSTEM          | Session started at: 2025-10-29 14:16:54
2025-10-29 14:16:54 | INFO     | SYSTEM          | ============================================================
2025-10-29 14:16:54 | INFO     | SYSTEM          | System Event: DeskAI Starting Up
2025-10-29 14:16:54 | INFO     | INIT            | TTS Engine initialized
2025-10-29 14:16:55 | INFO     | INIT            | STT Engine initialized
2025-10-29 14:16:55 | INFO     | INIT            | NLP Engine initialized
2025-10-29 14:16:56 | INFO     | INIT            | Command Mapper initialized
2025-10-29 14:16:56 | INFO     | INIT            | Execution Engine initialized
2025-10-29 14:16:57 | INFO     | INIT            | Wake Word Listener initialized: 'desk'
2025-10-29 14:16:57 | INFO     | SYSTEM          | System Event: All modules initialized successfully
2025-10-29 14:16:57 | INFO     | SYSTEM          | System Event: DeskAI started - Listening for wake word
2025-10-29 14:17:08 | INFO     | SYSTEM          | System Event: Keyboard interrupt - User terminated
2025-10-29 14:17:08 | INFO     | SYSTEM          | System Event: DeskAI shutting down
2025-10-29 14:17:08 | INFO     | SYSTEM          | System Event: DeskAI shutdown complete
2025-10-29 14:17:08 | INFO     | SYSTEM          | ============================================================
2025-10-29 14:17:08 | INFO     | SYSTEM          | Session ended at: 2025-10-29 14:17:08
2025-10-29 14:17:08 | INFO     | SYSTEM          | ============================================================
2025-10-30 17:27:26 | INFO     | SYSTEM          | ============================================================
2025-10-30 17:27:26 | INFO     | SYSTEM          | DeskAI Logging System Initialized
2025-10-30 17:27:26 | INFO     | SYSTEM          | Session started at: 2025-10-30 17:27:26
2025-10-30 17:27:26 | INFO     | SYSTEM          | ============================================================
2025-10-30 17:27:26 | INFO     | SYSTEM          | System Event: DeskAI Starting Up
2025-10-30 17:27:27 | INFO     | INIT            | TTS Engine initialized
2025-10-30 17:27:27 | INFO     | INIT            | STT Engine initialized
2025-10-30 17:27:28 | INFO     | INIT            | NLP Engine initialized
2025-10-30 17:27:28 | INFO     | INIT            | Command Mapper initialized
2025-10-30 17:27:28 | INFO     | INIT            | Execution Engine initialized
2025-10-30 17:27:28 | INFO     | INIT            | Wake Word Listener initialized: 'desk'
2025-10-30 17:27:28 | INFO     | SYSTEM          | System Event: All modules initialized successfully
2025-10-30 17:27:28 | INFO     | SYSTEM          | System Event: DeskAI started - Listening for wake word
2025-10-30 17:27:32 | INFO     | WAKE            | Wake word detected - Activating
2025-10-30 17:27:39 | INFO     | STT             | STT Result: 'open spotify' (duration: 6.6s)
2025-10-30 17:27:39 | INFO     | USER            | User Command: 'open spotify'
2025-10-30 17:27:39 | DEBUG    | NLP             | Parsed Intent: {'intent': 'open_app', 'confidence': 0.8, 'target': 'spotify'}
2025-10-30 17:27:39 | INFO     | EXECUTION       | Execution SUCCESS: [app] Opening spotify
2025-10-30 17:27:39 | INFO     | TTS             | TTS Output: 'Opening spotify'
2025-10-30 17:27:45 | INFO     | SYSTEM          | System Event: Keyboard interrupt - User terminated
2025-10-30 17:27:45 | INFO     | SYSTEM          | System Event: DeskAI shutting down
2025-10-30 17:27:46 | INFO     | SYSTEM          | System Event: DeskAI shutdown complete
2025-10-30 17:27:46 | INFO     | SYSTEM          | ============================================================
2025-10-30 17:27:46 | INFO     | SYSTEM          | Session ended at: 2025-10-30 17:27:46
2025-10-30 17:27:46 | INFO     | SYSTEM          | ============================================================
2025-10-30 17:28:11 | INFO     | SYSTEM          | ============================================================
2025-10-30 17:28:11 | INFO     | SYSTEM          | DeskAI Logging System Initialized
2025-10-30 17:28:11 | INFO     | SYSTEM          | Session started at: 2025-10-30 17:28:11
2025-10-30 17:28:11 | INFO     | SYSTEM          | ============================================================
2025-10-30 17:28:11 | INFO     | SYSTEM          | System Event: DeskAI Starting Up (UI Mode)
2025-10-30 17:28:11 | INFO     | INIT            | TTS Engine initialized
2025-10-30 17:28:12 | INFO     | INIT            | STT Engine initialized
2025-10-30 17:28:12 | INFO     | INIT            | NLP Engine initialized
2025-10-30 17:28:13 | INFO     | INIT            | Command Mapper initialized
2025-10-30 17:28:13 | INFO     | INIT            | Execution Engine initialized
2025-10-30 17:28:13 | INFO     | INIT            | Wake Word Listener initialized: 'desk'
2025-10-30 17:28:13 | INFO     | SYSTEM          | System Event: All modules initialized successfully
2025-10-30 17:28:13 | INFO     | SYSTEM          | System Event: DeskAI started - Listening for wake word
2025-10-30 17:28:40 | INFO     | SYSTEM          | System Event: DeskAI shutting down
2025-10-30 17:28:41 | INFO     | SYSTEM          | System Event: DeskAI shutdown complete
2025-10-30 17:28:41 | INFO     | SYSTEM          | ============================================================
2025-10-30 17:28:41 | INFO     | SYSTEM          | Session ended at: 2025-10-30 17:28:41
2025-10-30 17:28:41 | INFO     | SYSTEM          | ============================================================
